generation,trial,p,propertyType,property
16,44,1.0,s,1.0
16,44,1.0,c,1.0
16,44,1.0,e,1.0
15,44,1.0,b,0.0
15,44,1.0,a,1.0
15,44,1.0,s,1.0
15,44,1.0,c,1.0
15,44,1.0,e,1.0
14,44,1.0,b,0.0
14,44,1.0,a,1.0
14,44,1.0,s,0.9990234375
14,44,1.0,c,1.0
14,44,1.0,e,1.0
13,44,1.0,b,0.0
13,44,1.0,a,0.9990234375
13,44,1.0,s,0.9951171875
13,44,1.0,c,0.9976287052051064
13,44,1.0,e,0.9990139039542452
12,44,1.0,b,0.0
12,44,1.0,a,0.99609375
12,44,1.0,s,0.9892578125
12,44,1.0,c,0.9933409719197726
12,44,1.0,e,0.9960556158169805
11,44,1.0,b,0.0
11,44,1.0,a,0.9931640625
11,44,1.0,s,0.9931640625
11,44,1.0,c,0.991596616532026
11,44,1.0,e,0.993097327679716
10,44,1.0,b,0.0
10,44,1.0,a,1.0
10,44,1.0,s,1.0
10,44,1.0,c,1.0
10,44,1.0,e,1.0
9,44,1.0,b,0.0
9,44,1.0,a,1.0
9,44,1.0,s,1.0
9,44,1.0,c,1.0
9,44,1.0,e,1.0
8,44,1.0,b,0.0
8,44,1.0,a,1.0
8,44,1.0,s,1.0
8,44,1.0,c,1.0
8,44,1.0,e,1.0
7,44,1.0,b,0.0
7,44,1.0,a,1.0
7,44,1.0,s,0.99609375
7,44,1.0,c,1.0
7,44,1.0,e,1.0
6,44,1.0,b,0.0
6,44,1.0,a,0.99609375
6,44,1.0,s,0.99609375
6,44,1.0,c,1.0
6,44,1.0,e,0.9960556158169805
5,44,1.0,b,0.0
5,44,1.0,a,1.0
5,44,1.0,s,1.0
5,44,1.0,c,1.0
5,44,1.0,e,1.0
4,44,1.0,b,0.0
4,44,1.0,a,1.0
4,44,1.0,s,0.9990234375
4,44,1.0,c,1.0
4,44,1.0,e,1.0
3,44,1.0,b,0.0
3,44,1.0,a,0.9990234375
3,44,1.0,s,0.9853515625
3,44,1.0,c,0.9976287052051064
3,44,1.0,e,0.9990139039542452
2,44,1.0,b,0.0
2,44,1.0,a,0.986328125
2,44,1.0,s,0.986328125
2,44,1.0,c,0.9823832041353896
2,44,1.0,e,0.986194655359432
1,44,1.0,b,0.0
1,44,1.0,a,1.0
1,44,1.0,s,1.0
1,44,1.0,c,-0.04651162790697675
1,44,1.0,e,-0.004831870624198797
20,43,1.0,b,0.0
20,43,1.0,a,0.978515625
20,43,1.0,s,0.8125
20,43,1.0,c,0.977727978204712
20,43,1.0,e,0.9783058869933932
19,43,1.0,b,0.0
19,43,1.0,a,0.8330078125
19,43,1.0,s,0.8330078125
19,43,1.0,c,0.915912649807462
19,43,1.0,e,0.8392663445419584
18,43,1.0,b,0.0
18,43,1.0,a,1.0
18,43,1.0,s,0.9970703125
18,43,1.0,c,1.0
18,43,1.0,e,1.0
17,43,1.0,b,0.0
17,43,1.0,a,0.9970703125
17,43,1.0,s,0.9970703125
17,43,1.0,c,0.9939679113269196
17,43,1.0,e,0.9970417118627354
16,43,1.0,b,0.0
16,43,1.0,a,1.0
16,43,1.0,s,1.0
16,43,1.0,c,1.0
16,43,1.0,e,1.0
15,43,1.0,b,0.0
15,43,1.0,a,1.0
15,43,1.0,s,0.978515625
15,43,1.0,c,1.0
15,43,1.0,e,1.0
14,43,1.0,b,0.0
14,43,1.0,a,0.978515625
14,43,1.0,s,0.978515625
14,43,1.0,c,0.9853924447562517
14,43,1.0,e,0.9783058869933932
13,43,1.0,b,0.0
13,43,1.0,a,1.0
13,43,1.0,s,0.9912109375
13,43,1.0,c,1.0
13,43,1.0,e,1.0
12,43,1.0,b,0.0
12,43,1.0,a,0.9912109375
12,43,1.0,s,0.98828125
12,43,1.0,c,0.9909696771248788
12,43,1.0,e,0.9911251355882063
11,43,1.0,b,0.0
11,43,1.0,a,0.9970703125
11,43,1.0,s,0.9970703125
11,43,1.0,c,1.0
11,43,1.0,e,0.9970417118627354
10,43,1.0,b,0.0
10,43,1.0,a,1.0
10,43,1.0,s,1.0
10,43,1.0,c,1.0
10,43,1.0,e,1.0
9,43,1.0,b,0.0
9,43,1.0,a,1.0
9,43,1.0,s,0.9921875
9,43,1.0,c,1.0
9,43,1.0,e,1.0
8,43,1.0,b,0.0
8,43,1.0,a,0.9921875
8,43,1.0,s,0.966796875
8,43,1.0,c,0.9885983823299852
8,43,1.0,e,0.9921112316339612
7,43,1.0,b,0.0
7,43,1.0,a,0.97265625
7,43,1.0,s,0.9716796875
7,43,1.0,c,0.9746980968152342
7,43,1.0,e,0.9733754067646189
6,43,1.0,b,0.0
6,43,1.0,a,0.9990234375
6,43,1.0,s,0.99609375
6,43,1.0,c,0.9976287052051064
6,43,1.0,e,0.9990139039542452
5,43,1.0,b,0.0
5,43,1.0,a,0.9970703125
5,43,1.0,s,0.99609375
5,43,1.0,c,0.9939679113269196
5,43,1.0,e,0.9970417118627354
4,43,1.0,b,0.0
4,43,1.0,a,0.9990234375
4,43,1.0,s,0.9931640625
4,43,1.0,c,0.9976287052051064
4,43,1.0,e,0.9990139039542452
3,43,1.0,b,0.0
3,43,1.0,a,0.994140625
3,43,1.0,s,0.9814453125
3,43,1.0,c,1.0
3,43,1.0,e,0.9940834237254709
2,43,1.0,b,0.0
2,43,1.0,a,0.984375
2,43,1.0,s,0.984375
2,43,1.0,c,0.9753250362223814
2,43,1.0,e,0.9842224632679223
1,43,1.0,b,0.0
1,43,1.0,a,1.0
1,43,1.0,s,1.0
1,43,1.0,c,0.06976744186046509
1,43,1.0,e,-0.00680406271570851
20,42,1.0,b,0.0
20,42,1.0,a,1.0
20,42,1.0,s,0.9951171875
20,42,1.0,c,1.0
20,42,1.0,e,1.0
19,42,1.0,b,0.0
19,42,1.0,a,0.9951171875
19,42,1.0,s,0.9931640625
19,42,1.0,c,0.9976287052051064
19,42,1.0,e,0.9950695197712257
18,42,1.0,b,0.0
18,42,1.0,a,0.998046875
18,42,1.0,s,0.9970703125
18,42,1.0,c,1.0
18,42,1.0,e,0.9980278079084903
17,42,1.0,b,0.0
17,42,1.0,a,0.9990234375
17,42,1.0,s,0.974609375
17,42,1.0,c,1.0
17,42,1.0,e,0.9990139039542452
16,42,1.0,b,0.0
