generation,trial,p,propertyType,property
6,42,0.55,s,0.9990234375
6,42,0.55,c,1.0
6,42,0.55,e,1.0
5,42,0.55,b,0.0
5,42,0.55,a,0.0
5,42,0.55,s,0.861328125
5,42,0.55,c,0.9976956909337756
5,42,0.55,e,0.9990151906837038
4,42,0.55,b,0.0048828125
4,42,0.55,a,0.00390625
4,42,0.55,s,0.6826171875
4,42,0.55,c,0.9879434256705749
4,42,0.55,e,0.8768988354629835
3,42,0.55,b,0.0078125
3,42,0.55,a,0.0322265625
3,42,0.55,s,0.169921875
3,42,0.55,c,0.8404790766433283
3,42,0.55,e,0.7025875864785681
2,42,0.55,b,0.0087890625
2,42,0.55,a,0.060546875
2,42,0.55,s,0.029296875
2,42,0.55,c,0.46678515360188205
2,42,0.55,e,0.36972203757047545
1,42,0.55,b,0.4228515625
1,42,0.55,a,0.5771484375
1,42,0.55,s,1.0
1,42,0.55,c,0.09604519774011293
1,42,0.55,e,0.001403353275721989
20,41,0.55,b,0.0
20,41,0.55,a,0.0
20,41,0.55,s,0.9775390625
20,41,0.55,c,0.967799341953787
20,41,0.55,e,0.9783341950414851
19,41,0.55,b,0.0
19,41,0.55,a,0.0
19,41,0.55,s,1.0
19,41,0.55,c,1.0
19,41,0.55,e,1.0
18,41,0.55,b,0.0
18,41,0.55,a,0.0
18,41,0.55,s,1.0
18,41,0.55,c,1.0
18,41,0.55,e,1.0
17,41,0.55,b,0.0
17,41,0.55,a,0.0
17,41,0.55,s,0.998046875
17,41,0.55,c,1.0
17,41,0.55,e,1.0
16,41,0.55,b,0.0
16,41,0.55,a,0.0
16,41,0.55,s,0.998046875
16,41,0.55,c,1.0
16,41,0.55,e,0.9980303813674077
15,41,0.55,b,0.0
15,41,0.55,a,0.0
15,41,0.55,s,0.9931640625
15,41,0.55,c,1.0
15,41,0.55,e,1.0
14,41,0.55,b,0.0
14,41,0.55,a,0.0
14,41,0.55,s,0.9931640625
14,41,0.55,c,0.9895296911795862
14,41,0.55,e,0.993106334785927
13,41,0.55,b,0.0
13,41,0.55,a,0.0
13,41,0.55,s,1.0
13,41,0.55,c,1.0
13,41,0.55,e,1.0
12,41,0.55,b,0.0
12,41,0.55,a,0.0
12,41,0.55,s,0.9990234375
12,41,0.55,c,1.0
12,41,0.55,e,1.0
11,41,0.55,b,0.0
11,41,0.55,a,0.0
11,41,0.55,s,0.9990234375
11,41,0.55,c,1.0
11,41,0.55,e,0.9990151906837038
10,41,0.55,b,0.0
10,41,0.55,a,0.0
10,41,0.55,s,0.9990234375
10,41,0.55,c,1.0
10,41,0.55,e,1.0
9,41,0.55,b,0.0
9,41,0.55,a,0.0
9,41,0.55,s,0.9990234375
9,41,0.55,c,1.0
9,41,0.55,e,0.9990151906837038
8,41,0.55,b,0.0
8,41,0.55,a,0.0
8,41,0.55,s,0.982421875
8,41,0.55,c,1.0
8,41,0.55,e,1.0
7,41,0.55,b,0.0
7,41,0.55,a,0.0
7,41,0.55,s,0.978515625
7,41,0.55,c,0.9743577424847252
7,41,0.55,e,0.9822734323066696
6,41,0.55,b,0.0
6,41,0.55,a,0.0009765625
6,41,0.55,s,0.9873046875
6,41,0.55,c,0.9976956909337756
6,41,0.55,e,0.9960607627348155
5,41,0.55,b,0.0
5,41,0.55,a,0.0
5,41,0.55,s,0.9912109375
5,41,0.55,c,0.9916667782477125
5,41,0.55,e,0.9911367161533348
4,41,0.55,b,0.0
4,41,0.55,a,0.0
4,41,0.55,s,0.9609375
4,41,0.55,c,1.0
4,41,0.55,e,1.0
3,41,0.55,b,0.0
3,41,0.55,a,0.037109375
3,41,0.55,s,0.73046875
3,41,0.55,c,0.9860811238606555
3,41,0.55,e,0.9606076273481547
2,41,0.55,b,0.0009765625
2,41,0.55,a,0.1904296875
2,41,0.55,s,0.1025390625
2,41,0.55,c,0.8300199018853814
2,41,0.55,e,0.769554619986705
1,41,0.55,b,0.439453125
1,41,0.55,a,0.560546875
1,41,0.55,s,1.0
1,41,0.55,c,-0.016949152542372926
1,41,0.55,e,0.021099539601644634
20,40,0.55,b,0.0
20,40,0.55,a,0.0
20,40,0.55,s,0.884765625
20,40,0.55,c,1.0
20,40,0.55,e,0.9655316739296353
19,40,0.55,b,0.0
19,40,0.55,a,0.0
19,40,0.55,s,0.8740234375
19,40,0.55,c,0.9385802889040004
19,40,0.55,e,0.8739444075140951
18,40,0.55,b,0.0
18,40,0.55,a,0.0
18,40,0.55,s,0.9990234375
18,40,0.55,c,1.0
18,40,0.55,e,0.9990151906837038
17,40,0.55,b,0.0
17,40,0.55,a,0.0
17,40,0.55,s,0.998046875
17,40,0.55,c,1.0
17,40,0.55,e,1.0
16,40,0.55,b,0.0
16,40,0.55,a,0.0
16,40,0.55,s,0.998046875
16,40,0.55,c,0.9953913818675515
16,40,0.55,e,0.9980303813674077
15,40,0.55,b,0.0
15,40,0.55,a,0.0
15,40,0.55,s,1.0
15,40,0.55,c,1.0
15,40,0.55,e,1.0
14,40,0.55,b,0.0
14,40,0.55,a,0.0
14,40,0.55,s,1.0
14,40,0.55,c,1.0
14,40,0.55,e,1.0
13,40,0.55,b,0.0
13,40,0.55,a,0.0
13,40,0.55,s,0.9970703125
13,40,0.55,c,1.0
13,40,0.55,e,1.0
12,40,0.55,b,0.0
12,40,0.55,a,0.0
12,40,0.55,s,0.9951171875
12,40,0.55,c,1.0
12,40,0.55,e,0.9970455720511116
11,40,0.55,b,0.0
11,40,0.55,a,0.0
11,40,0.55,s,0.984375
11,40,0.55,c,1.0
11,40,0.55,e,0.9980303813674077
10,40,0.55,b,0.0
10,40,0.55,a,0.0
10,40,0.55,s,0.9658203125
10,40,0.55,c,0.9764397824691815
10,40,0.55,e,0.9862126695718542
9,40,0.55,b,0.0
9,40,0.55,a,0.0
9,40,0.55,s,0.9736328125
9,40,0.55,c,0.970435063336267
9,40,0.55,e,0.9743949577763006
8,40,0.55,b,0.0
8,40,0.55,a,0.0
8,40,0.55,s,0.9990234375
8,40,0.55,c,1.0
8,40,0.55,e,1.0
7,40,0.55,b,0.0
7,40,0.55,a,0.0
7,40,0.55,s,0.9912109375
7,40,0.55,c,1.0
7,40,0.55,e,0.9990151906837038
6,40,0.55,b,0.0
6,40,0.55,a,0.0
6,40,0.55,s,0.9833984375
6,40,0.55,c,0.9953913818675515
6,40,0.55,e,0.992121525469631
5,40,0.55,b,0.0
5,40,0.55,a,0.001953125
5,40,0.55,s,0.6875
5,40,0.55,c,0.9976956909337756
5,40,0.55,e,0.985227860255558
4,40,0.55,b,0.0224609375
4,40,0.55,a,0.02734375
4,40,0.55,s,0.2822265625
4,40,0.55,c,0.8871067709384489
4,40,0.55,e,0.753797670925967
3,40,0.55,b,0.0498046875
3,40,0.55,a,0.0791015625
3,40,0.55,s,0.4228515625
3,40,0.55,c,0.7126181630611242
3,40,0.55,e,0.590319324420809
2,40,0.55,b,0.0966796875
2,40,0.55,a,0.0576171875
2,40,0.55,s,0.0830078125
2,40,0.55,c,0.5105082055236837
2,40,0.55,e,0.620848413225989
1,40,0.55,b,0.490234375
1,40,0.55,a,0.517578125
1,40,0.55,s,1.0
1,40,0.55,c,-0.016949152542372926
1,40,0.55,e,-0.0005662653568702753
20,39,0.55,b,0.0
20,39,0.55,a,0.0
20,39,0.55,s,0.9814453125
20,39,0.55,c,0.9958333891238562
20,39,0.55,e,0.9980303813674077
19,39,0.55,b,0.0
19,39,0.55,a,0.0
19,39,0.55,s,0.9833984375
19,39,0.55,c,1.0
19,39,0.55,e,0.9832582416229657
18,39,0.55,b,0.0
18,39,0.55,a,0.0
18,39,0.55,s,0.9921875
18,39,0.55,c,1.0
18,39,0.55,e,1.0
17,39,0.55,b,0.0
17,39,0.55,a,0.0
17,39,0.55,s,0.9521484375
17,39,0.55,c,0.9916667782477125
17,39,0.55,e,0.992121525469631
16,39,0.55,b,0.0
16,39,0.55,a,0.0029296875
16,39,0.55,s,0.9541015625
16,39,0.55,c,0.9636843722292958
16,39,0.55,e,0.9596228180318586
15,39,0.55,b,0.0
15,39,0.55,a,0.0
15,39,0.55,s,0.990234375
15,39,0.55,c,1.0
15,39,0.55,e,0.9940911441022232
14,39,0.55,b,0.0
14,39,0.55,a,0.0
14,39,0.55,s,0.9951171875
14,39,0.55,c,0.9941383093120348
14,39,0.55,e,0.9960607627348155
13,39,0.55,b,0.0
13,39,0.55,a,0.0
13,39,0.55,s,0.9990234375
13,39,0.55,c,0.9976956909337756
13,39,0.55,e,0.9990151906837038
12,39,0.55,b,0.0
12,39,0.55,a,0.0
12,39,0.55,s,0.9970703125
12,39,0.55,c,1.0
12,39,0.55,e,1.0
11,39,0.55,b,0.0
11,39,0.55,a,0.0
11,39,0.55,s,0.9951171875
11,39,0.55,c,0.9958333891238562
11,39,0.55,e,0.9970455720511116
10,39,0.55,b,0.0
10,39,0.55,a,0.0
10,39,0.55,s,0.9921875
10,39,0.55,c,0.9976956909337756
10,39,0.55,e,0.9940911441022232
9,39,0.55,b,0.0
9,39,0.55,a,0.0
9,39,0.55,s,0.9951171875
9,39,0.55,c,1.0
9,39,0.55,e,0.9980303813674077
8,39,0.55,b,0.0
8,39,0.55,a,0.0
8,39,0.55,s,0.9951171875
8,39,0.55,c,0.9976956909337756
8,39,0.55,e,0.9970455720511116
7,39,0.55,b,0.0
7,39,0.55,a,0.0
7,39,0.55,s,0.99609375
7,39,0.55,c,0.9976956909337756
7,39,0.55,e,0.9980303813674077
6,39,0.55,b,0.0
6,39,0.55,a,0.0
6,39,0.55,s,0.998046875
6,39,0.55,c,0.9976956909337756
6,39,0.55,e,0.9980303813674077
5,39,0.55,b,0.0
5,39,0.55,a,0.0
5,39,0.55,s,0.994140625
5,39,0.55,c,1.0
5,39,0.55,e,1.0
4,39,0.55,b,0.0
4,39,0.55,a,0.0
4,39,0.55,s,0.73046875
4,39,0.55,c,0.9884784546688786
4,39,0.55,e,0.9940911441022232
3,39,0.55,b,0.0
3,39,0.55,a,0.1201171875
3,39,0.55,s,0.5341796875
3,39,0.55,c,0.79752109407276
3,39,0.55,e,0.7390255311815249
2,39,0.55,b,0.0009765625
2,39,0.55,a,0.05078125
2,39,0.55,s,0.03125
2,39,0.55,c,0.7236239852957603
2,39,0.55,e,0.7597065268237437
1,39,0.55,b,0.46484375
1,39,0.55,a,0.53515625
1,39,0.55,s,1.0
1,39,0.55,c,-0.016949152542372926
1,39,0.55,e,0.0004185439594258569
20,38,0.55,b,0.0615234375
20,38,0.55,a,0.03125
20,38,0.55,s,0.962890625
20,38,0.55,c,0.969808100882348
20,38,0.55,e,0.9724253391437083
19,38,0.55,b,0.0625
19,38,0.55,a,0.029296875
19,38,0.55,s,0.990234375
19,38,0.55,c,0.9925520438030235
19,38,0.55,e,0.9901519068370387
18,38,0.55,b,0.0625
18,38,0.55,a,0.03125
18,38,0.55,s,0.9951171875
18,38,0.55,c,1.0
18,38,0.55,e,1.0
17,38,0.55,b,0.0615234375
17,38,0.55,a,0.03125
17,38,0.55,s,0.9951171875
17,38,0.55,c,0.9912247709914077
17,38,0.55,e,0.9950759534185193
16,38,0.55,b,0.0625
16,38,0.55,a,0.03125
16,38,0.55,s,1.0
16,38,0.55,c,1.0
16,38,0.55,e,1.0
15,38,0.55,b,0.0625
15,38,0.55,a,0.03125
15,38,0.55,s,1.0
15,38,0.55,c,1.0
15,38,0.55,e,1.0
14,38,0.55,b,0.0625
14,38,0.55,a,0.03125
14,38,0.55,s,1.0
14,38,0.55,c,1.0
14,38,0.55,e,1.0
13,38,0.55,b,0.0625
13,38,0.55,a,0.03125
13,38,0.55,s,0.9677734375
13,38,0.55,c,1.0
13,38,0.55,e,1.0
12,38,0.55,b,0.0595703125
12,38,0.55,a,0.03125
12,38,0.55,s,0.9560546875
12,38,0.55,c,0.9601305893519454
12,38,0.55,e,0.9675012925622276
11,38,0.55,b,0.0625
11,38,0.55,a,0.03125
11,38,0.55,s,0.60546875
11,38,0.55,c,0.9893624691814883
11,38,0.55,e,0.9881822882044464
10,38,0.55,b,0.0341796875
10,38,0.55,a,0.017578125
10,38,0.55,s,0.607421875
10,38,0.55,c,0.8231911303322869
10,38,0.55,e,0.6622104045104267
9,38,0.55,b,0.0625
9,38,0.55,a,0.03125
9,38,0.55,s,1.0
9,38,0.55,c,1.0
9,38,0.55,e,1.0
8,38,0.55,b,0.0625
8,38,0.55,a,0.03125
8,38,0.55,s,0.9990234375
8,38,0.55,c,1.0
8,38,0.55,e,1.0
7,38,0.55,b,0.0625
7,38,0.55,a,0.03125
7,38,0.55,s,0.9970703125
7,38,0.55,c,1.0
7,38,0.55,e,0.9990151906837038
6,38,0.55,b,0.0615234375
6,38,0.55,a,0.03125
6,38,0.55,s,0.9716796875
6,38,0.55,c,0.9958333891238562
6,38,0.55,e,0.9980303813674077
5,38,0.55,b,0.060546875
5,38,0.55,a,0.03125
5,38,0.55,s,0.8984375
5,38,0.55,c,0.9831354809668056
5,38,0.55,e,0.9714405298274121
4,38,0.55,b,0.056640625
4,38,0.55,a,0.0302734375
4,38,0.55,s,0.404296875
4,38,0.55,c,0.9091454068127823
4,38,0.55,e,0.9251544919614939
3,38,0.55,b,0.0322265625
3,38,0.55,a,0.0244140625
3,38,0.55,s,0.0517578125
3,38,0.55,c,0.6241843065164742
3,38,0.55,e,0.6828914001526454
2,38,0.55,b,0.021484375
2,38,0.55,a,0.0244140625
2,38,0.55,s,0.02734375
2,38,0.55,c,0.21599198747794218
2,38,0.55,e,0.35790432577492187
1,38,0.55,b,0.453125
1,38,0.55,a,0.5546875
1,38,0.55,s,1.0
1,38,0.55,c,-0.016949152542372926
1,38,0.55,e,-0.004505502622054804
20,37,0.55,b,0.0029296875
20,37,0.55,a,0.029296875
20,37,0.55,s,0.7431640625
20,37,0.55,c,0.8036837934579351
20,37,0.55,e,0.769554619986705
19,37,0.55,b,0.0
19,37,0.55,a,0.03125
19,37,0.55,s,0.9609375
19,37,0.55,c,0.9873020918429494
19,37,0.55,e,0.9812886229903734
18,37,0.55,b,0.0009765625
18,37,0.55,a,0.03125
18,37,0.55,s,0.89453125
18,37,0.55,c,1.0
18,37,0.55,e,0.9753797670925967
17,37,0.55,b,0.005859375
17,37,0.55,a,0.03125
17,37,0.55,s,0.4296875
17,37,0.55,c,0.952037700582953
17,37,0.55,e,0.8985646404214984
16,37,0.55,b,0.0029296875
16,37,0.55,a,0.0146484375
16,37,0.55,s,0.4482421875
16,37,0.55,c,0.709686828677596
16,37,0.55,e,0.531230765443041
15,37,0.55,b,0.0
15,37,0.55,a,0.03125
15,37,0.55,s,1.0
15,37,0.55,c,1.0
15,37,0.55,e,1.0
14,37,0.55,b,0.0
14,37,0.55,a,0.03125
14,37,0.55,s,1.0
14,37,0.55,c,1.0
14,37,0.55,e,1.0
13,37,0.55,b,0.0
13,37,0.55,a,0.03125
13,37,0.55,s,0.951171875
13,37,0.55,c,1.0
13,37,0.55,e,1.0
12,37,0.55,b,0.0029296875
12,37,0.55,a,0.03125
12,37,0.55,s,0.71875
12,37,0.55,c,0.9899716984358912
12,37,0.55,e,0.954698771450378
11,37,0.55,b,0.0
11,37,0.55,a,0.0263671875
11,37,0.55,s,0.7548828125
11,37,0.55,c,0.8936293231850245
11,37,0.55,e,0.7705394293030012
10,37,0.55,b,0.0
10,37,0.55,a,0.03125
10,37,0.55,s,1.0
10,37,0.55,c,1.0
10,37,0.55,e,1.0
9,37,0.55,b,0.0
9,37,0.55,a,0.03125
9,37,0.55,s,1.0
9,37,0.55,c,1.0
9,37,0.55,e,1.0
8,37,0.55,b,0.0
8,37,0.55,a,0.03125
8,37,0.55,s,1.0
8,37,0.55,c,1.0
8,37,0.55,e,1.0
7,37,0.55,b,0.0
7,37,0.55,a,0.03125
7,37,0.55,s,1.0
7,37,0.55,c,1.0
7,37,0.55,e,1.0
6,37,0.55,b,0.0
6,37,0.55,a,0.03125
6,37,0.55,s,0.970703125
6,37,0.55,c,1.0
6,37,0.55,e,1.0
5,37,0.55,b,0.0
5,37,0.55,a,0.03125
5,37,0.55,s,0.8603515625
5,37,0.55,c,0.9893624691814883
5,37,0.55,e,0.9704557205111161
4,37,0.55,b,0.0087890625
4,37,0.55,a,0.0302734375
4,37,0.55,s,0.544921875
4,37,0.55,c,0.9141195588912044
4,37,0.55,e,0.8867469286259448
3,37,0.55,b,0.017578125
3,37,0.55,a,0.01953125
3,37,0.55,s,0.4736328125
3,37,0.55,c,0.6928497218228498
3,37,0.55,e,0.7547824802422631
2,37,0.55,b,0.021484375
2,37,0.55,a,0.0244140625
2,37,0.55,s,0.0244140625
2,37,0.55,c,0.6202713106829456
2,37,0.55,e,0.5174434350148952
1,37,0.55,b,0.462890625
1,37,0.55,a,0.537109375
1,37,0.55,s,1.0
1,37,0.55,c,-0.016949152542372926
1,37,0.55,e,0.005342590540906518
20,36,0.55,b,0.00390625
20,36,0.55,a,1.0
20,36,0.55,s,0.9990234375
20,36,0.55,c,1.0
20,36,0.55,e,1.0
19,36,0.55,b,0.00390625
19,36,0.55,a,0.9990234375
19,36,0.55,s,0.994140625
19,36,0.55,c,0.9976956909337756
19,36,0.55,e,0.9990151906837038
18,36,0.55,b,0.00390625
18,36,0.55,a,0.9951171875
18,36,0.55,s,0.9931640625
18,36,0.55,c,0.9976956909337756
18,36,0.55,e,0.9950759534185193
17,36,0.55,b,0.00390625
17,36,0.55,a,0.998046875
17,36,0.55,s,0.998046875
17,36,0.55,c,1.0
17,36,0.55,e,0.9980303813674077
16,36,0.55,b,0.00390625
16,36,0.55,a,1.0
16,36,0.55,s,1.0
16,36,0.55,c,1.0
16,36,0.55,e,1.0
15,36,0.55,b,0.00390625
15,36,0.55,a,1.0
15,36,0.55,s,0.9990234375
15,36,0.55,c,1.0
15,36,0.55,e,1.0
14,36,0.55,b,0.00390625
14,36,0.55,a,0.9990234375
14,36,0.55,s,0.998046875
14,36,0.55,c,1.0
14,36,0.55,e,0.9990151906837038
13,36,0.55,b,0.00390625
13,36,0.55,a,0.9990234375
13,36,0.55,s,0.994140625
13,36,0.55,c,1.0
13,36,0.55,e,0.9990151906837038
12,36,0.55,b,0.00390625
12,36,0.55,a,0.9951171875
12,36,0.55,s,0.9951171875
12,36,0.55,c,0.9935290800576321
12,36,0.55,e,0.9950759534185193
11,36,0.55,b,0.00390625
11,36,0.55,a,1.0
11,36,0.55,s,0.998046875
11,36,0.55,c,1.0
11,36,0.55,e,1.0
10,36,0.55,b,0.00390625
10,36,0.55,a,0.998046875
10,36,0.55,s,0.9931640625
10,36,0.55,c,0.9976956909337756
10,36,0.55,e,0.9980303813674077
9,36,0.55,b,0.00390625
9,36,0.55,a,0.9951171875
9,36,0.55,s,0.9912109375
9,36,0.55,c,1.0
9,36,0.55,e,0.9950759534185193
8,36,0.55,b,0.00390625
8,36,0.55,a,0.994140625
8,36,0.55,s,0.994140625
8,36,0.55,c,0.9935290800576321
8,36,0.55,e,0.9940911441022232
7,36,0.55,b,0.00390625
7,36,0.55,a,1.0
7,36,0.55,s,1.0
7,36,0.55,c,1.0
7,36,0.55,e,1.0
6,36,0.55,b,0.00390625
6,36,0.55,a,1.0
6,36,0.55,s,1.0
6,36,0.55,c,1.0
6,36,0.55,e,1.0
5,36,0.55,b,0.00390625
5,36,0.55,a,1.0
5,36,0.55,s,1.0
5,36,0.55,c,1.0
5,36,0.55,e,1.0
4,36,0.55,b,0.00390625
4,36,0.55,a,1.0
4,36,0.55,s,0.9677734375
4,36,0.55,c,1.0
4,36,0.55,e,1.0
3,36,0.55,b,0.00390625
3,36,0.55,a,0.9677734375
3,36,0.55,s,0.7763671875
3,36,0.55,c,0.9795603661455488
3,36,0.55,e,0.9675012925622276
2,36,0.55,b,0.00390625
2,36,0.55,a,0.765625
2,36,0.55,s,0.4443359375
2,36,0.55,c,0.8611618994714957
2,36,0.55,e,0.8089469926385503
1,36,0.55,b,0.421875
1,36,0.55,a,0.58203125
1,36,0.55,s,1.0
1,36,0.55,c,-0.016949152542372926
1,36,0.55,e,0.001403353275721989
20,35,0.55,b,0.0
20,35,0.55,a,0.0
20,35,0.55,s,0.576171875
20,35,0.55,c,0.9910468534902742
20,35,0.55,e,0.9940911441022232
19,35,0.55,b,0.0009765625
19,35,0.55,a,0.0
19,35,0.55,s,0.4794921875
19,35,0.55,c,0.7894835142454055
19,35,0.55,e,0.6454686461333924
18,35,0.55,b,0.0
18,35,0.55,a,0.00390625
18,35,0.55,s,0.830078125
18,35,0.55,c,0.9060429071641564
18,35,0.55,e,0.851293793239284
17,35,0.55,b,0.0
17,35,0.55,a,0.0
17,35,0.55,s,0.982421875
17,35,0.55,c,0.9958333891238562
17,35,0.55,e,0.9960607627348155
16,35,0.55,b,0.0
16,35,0.55,a,0.0
16,35,0.55,s,0.9423828125
16,35,0.55,c,0.9918340002458106
16,35,0.55,e,0.9842430509392619
15,35,0.55,b,0.0
15,35,0.55,a,0.0009765625
15,35,0.55,s,0.9560546875
15,35,0.55,c,0.9686286238001585
15,35,0.55,e,0.955683580766674
14,35,0.55,b,0.0
14,35,0.55,a,0.0
14,35,0.55,s,1.0
14,35,0.55,c,1.0
14,35,0.55,e,1.0
13,35,0.55,b,0.0
13,35,0.55,a,0.0
13,35,0.55,s,0.998046875
13,35,0.55,c,1.0
13,35,0.55,e,1.0
12,35,0.55,b,0.0
12,35,0.55,a,0.0
12,35,0.55,s,0.998046875
12,35,0.55,c,1.0
12,35,0.55,e,0.9980303813674077
11,35,0.55,b,0.0
11,35,0.55,a,0.0
11,35,0.55,s,0.998046875
11,35,0.55,c,1.0
11,35,0.55,e,1.0
10,35,0.55,b,0.0
10,35,0.55,a,0.0
10,35,0.55,s,0.9970703125
10,35,0.55,c,0.9958333891238562
10,35,0.55,e,0.9980303813674077
9,35,0.55,b,0.0
9,35,0.55,a,0.0
9,35,0.55,s,0.9951171875
9,35,0.55,c,1.0
9,35,0.55,e,0.9990151906837038
8,35,0.55,b,0.0
8,35,0.55,a,0.0
8,35,0.55,s,0.9873046875
8,35,0.55,c,1.0
8,35,0.55,e,0.9940911441022232
7,35,0.55,b,0.0
7,35,0.55,a,0.0
7,35,0.55,s,0.765625
7,35,0.55,c,0.9953913818675515
7,35,0.55,e,0.993106334785927
6,35,0.55,b,0.0009765625
6,35,0.55,a,0.001953125
6,35,0.55,s,0.763671875
6,35,0.55,c,0.8207861247928617
6,35,0.55,e,0.7646305734052244
5,35,0.55,b,0.0
5,35,0.55,a,0.0
5,35,0.55,s,0.931640625
5,35,0.55,c,0.9958333891238562
5,35,0.55,e,0.9950759534185193
4,35,0.55,b,0.0
4,35,0.55,a,0.001953125
4,35,0.55,s,0.6455078125
4,35,0.55,c,0.9644660449466675
4,35,0.55,e,0.9320481571755669
3,35,0.55,b,0.0
3,35,0.55,a,0.0283203125
3,35,0.55,s,0.3623046875
3,35,0.55,c,0.8431435012038412
3,35,0.55,e,0.7597065268237437
2,35,0.55,b,0.013671875
2,35,0.55,a,0.03125
2,35,0.55,s,0.025390625
2,35,0.55,c,0.44754212194661336
2,35,0.55,e,0.47805106236305
1,35,0.55,b,0.46875
1,35,0.55,a,0.53125
1,35,0.55,s,1.0
1,35,0.55,c,0.09604519774011293
1,35,0.55,e,0.045719772509047935
20,34,0.55,b,0.0
20,34,0.55,a,1.0
20,34,0.55,s,1.0
20,34,0.55,c,1.0
20,34,0.55,e,1.0
19,34,0.55,b,0.0
19,34,0.55,a,1.0
19,34,0.55,s,1.0
19,34,0.55,c,1.0
19,34,0.55,e,1.0
18,34,0.55,b,0.0
18,34,0.55,a,1.0
18,34,0.55,s,1.0
18,34,0.55,c,1.0
18,34,0.55,e,1.0
17,34,0.55,b,0.0
17,34,0.55,a,1.0
17,34,0.55,s,0.998046875
17,34,0.55,c,1.0
17,34,0.55,e,1.0
16,34,0.55,b,0.0
16,34,0.55,a,0.998046875
16,34,0.55,s,0.998046875
16,34,0.55,c,1.0
16,34,0.55,e,0.9980303813674077
15,34,0.55,b,0.0
15,34,0.55,a,1.0
15,34,0.55,s,1.0
15,34,0.55,c,1.0
15,34,0.55,e,1.0
14,34,0.55,b,0.0
14,34,0.55,a,1.0
14,34,0.55,s,1.0
14,34,0.55,c,1.0
14,34,0.55,e,1.0
13,34,0.55,b,0.0
13,34,0.55,a,1.0
13,34,0.55,s,1.0
13,34,0.55,c,1.0
13,34,0.55,e,1.0
12,34,0.55,b,0.0
12,34,0.55,a,1.0
12,34,0.55,s,0.9990234375
12,34,0.55,c,1.0
12,34,0.55,e,1.0
11,34,0.55,b,0.0
11,34,0.55,a,0.9990234375
11,34,0.55,s,0.96484375
11,34,0.55,c,1.0
11,34,0.55,e,0.9990151906837038
10,34,0.55,b,0.0
10,34,0.55,a,0.9638671875
10,34,0.55,s,0.66796875
10,34,0.55,c,0.9771279773509297
10,34,0.55,e,0.9635620552970431
9,34,0.55,b,0.001953125
9,34,0.55,a,0.666015625
9,34,0.55,s,0.6650390625
9,34,0.55,c,0.8778071702031973
9,34,0.55,e,0.7055420144274565
8,34,0.55,b,0.0
8,34,0.55,a,0.998046875
8,34,0.55,s,0.998046875
8,34,0.55,c,0.9976956909337756
8,34,0.55,e,0.9980303813674077
7,34,0.55,b,0.0
7,34,0.55,a,1.0
7,34,0.55,s,0.998046875
7,34,0.55,c,1.0
7,34,0.55,e,1.0
6,34,0.55,b,0.0
6,34,0.55,a,0.998046875
6,34,0.55,s,0.9970703125
6,34,0.55,c,1.0
6,34,0.55,e,0.9980303813674077
5,34,0.55,b,0.0
5,34,0.55,a,0.9990234375
5,34,0.55,s,0.9833984375
5,34,0.55,c,0.9976956909337756
5,34,0.55,e,0.9990151906837038
4,34,0.55,b,0.0
4,34,0.55,a,0.984375
4,34,0.55,s,0.921875
4,34,0.55,c,0.98874254442405
4,34,0.55,e,0.9842430509392619
3,34,0.55,b,0.001953125
3,34,0.55,a,0.935546875
3,34,0.55,s,0.814453125
3,34,0.55,c,0.9352311599938151
3,34,0.55,e,0.9369722037570475
2,34,0.55,b,0.005859375
2,34,0.55,a,0.8173828125
2,34,0.55,s,0.45703125
2,34,0.55,c,0.8258397726876795
2,34,0.55,e,0.8365216534948421
1,34,0.55,b,0.451171875
1,34,0.55,a,0.548828125
1,34,0.55,s,1.0
1,34,0.55,c,0.09604519774011293
1,34,0.55,e,0.0023881625920181213
20,33,0.55,b,0.0625
20,33,0.55,a,0.0
20,33,0.55,s,1.0
20,33,0.55,c,1.0
20,33,0.55,e,1.0
19,33,0.55,b,0.0625
19,33,0.55,a,0.0
19,33,0.55,s,1.0
19,33,0.55,c,1.0
19,33,0.55,e,1.0
18,33,0.55,b,0.0625
18,33,0.55,a,0.0
18,33,0.55,s,1.0
18,33,0.55,c,1.0
18,33,0.55,e,1.0
17,33,0.55,b,0.0625
17,33,0.55,a,0.0
17,33,0.55,s,1.0
17,33,0.55,c,1.0
17,33,0.55,e,1.0
16,33,0.55,b,0.0625
16,33,0.55,a,0.0
16,33,0.55,s,0.994140625
16,33,0.55,c,1.0
16,33,0.55,e,1.0
15,33,0.55,b,0.0625
15,33,0.55,a,0.0
15,33,0.55,s,0.9921875
15,33,0.55,c,0.9925520438030235
15,33,0.55,e,0.9940911441022232
14,33,0.55,b,0.0625
14,33,0.55,a,0.0
14,33,0.55,s,0.994140625
14,33,0.55,c,0.9976956909337756
14,33,0.55,e,0.9980303813674077
13,33,0.55,b,0.0625
13,33,0.55,a,0.0
13,33,0.55,s,0.99609375
13,33,0.55,c,1.0
13,33,0.55,e,0.9960607627348155
12,33,0.55,b,0.0625
12,33,0.55,a,0.0
12,33,0.55,s,0.96484375
12,33,0.55,c,1.0
12,33,0.55,e,1.0
11,33,0.55,b,0.0625
11,33,0.55,a,0.0
11,33,0.55,s,0.888671875
11,33,0.55,c,0.9585210441795781
