generation,trial,p,propertyType,property
7,4,0.55,s,0.9990234375
7,4,0.55,a,0.9990234375
7,4,0.55,b,0.0
8,4,0.55,e,1.0
8,4,0.55,c,1.0
8,4,0.55,s,0.9990234375
8,4,0.55,a,1.0
8,4,0.55,b,0.0
9,4,0.55,e,1.0
9,4,0.55,c,1.0
9,4,0.55,s,1.0
9,4,0.55,a,1.0
9,4,0.55,b,0.0
10,4,0.55,e,0.9367573309617332
10,4,0.55,c,0.9722221984132644
10,4,0.55,s,0.935546875
10,4,0.55,a,0.935546875
10,4,0.55,b,0.0
11,4,0.55,e,0.9990118332962771
11,4,0.55,c,0.9976492063128432
11,4,0.55,s,0.9345703125
11,4,0.55,a,0.9990234375
11,4,0.55,b,0.0
12,4,0.55,e,1.0
12,4,0.55,c,1.0
12,4,0.55,s,0.9990234375
12,4,0.55,a,1.0
12,4,0.55,b,0.0
13,4,0.55,e,0.6541416536969787
13,4,0.55,c,0.6717011989829689
13,4,0.55,s,0.607421875
13,4,0.55,a,0.607421875
13,4,0.55,b,0.001953125
14,4,0.55,e,0.9337928308505645
14,4,0.55,c,0.9159284179670909
14,4,0.55,s,0.587890625
14,4,0.55,a,0.9326171875
14,4,0.55,b,0.0
15,4,0.55,e,0.9930828330739395
15,4,0.55,c,0.9880401238989069
15,4,0.55,s,0.92578125
15,4,0.55,a,0.9931640625
15,4,0.55,b,0.0
16,4,0.55,e,1.0
16,4,0.55,c,1.0
16,4,0.55,s,0.9931640625
16,4,0.55,a,1.0
16,4,0.55,b,0.0
17,4,0.55,e,1.0
17,4,0.55,c,1.0
17,4,0.55,s,1.0
17,4,0.55,a,1.0
17,4,0.55,b,0.0
18,4,0.55,e,0.9871538328516021
18,4,0.55,c,0.9795387968086771
18,4,0.55,s,0.9873046875
18,4,0.55,a,0.9873046875
18,4,0.55,b,0.0
19,4,0.55,e,1.0
19,4,0.55,c,1.0
19,4,0.55,s,0.9873046875
19,4,0.55,a,1.0
19,4,0.55,b,0.0
20,4,0.55,e,0.9960473331851083
20,4,0.55,c,0.9952984126256865
20,4,0.55,s,0.99609375
20,4,0.55,a,0.99609375
20,4,0.55,b,0.0
1,5,0.55,e,-0.005953704389930578
1,5,0.55,c,-0.037463976945244955
1,5,0.55,s,1.0
1,5,0.55,a,0.5576171875
1,5,0.55,b,0.4423828125
2,5,0.55,e,0.7173843227352454
2,5,0.55,c,0.7802040642661839
2,5,0.55,s,0.345703125
2,5,0.55,a,0.609375
